"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"42","10-0110","37","24","19","2","2020","0","0","0","0","0","0","0","0","0","1882","0","0","0","0","0","0","0","0","0","0","0","1111","0","0","0","0","660","0","1148","0","686","6","1228","8","33","2","559","961","788","1056","767","1022","770","721","1102","1009","815","1116","657","1148","611","1248","541","824","971","1137","638","772","1009","904","865","0","1161","0","0","643"
"42","10-0120","37","24","19","2","1282","0","0","0","0","0","0","0","0","0","1178","0","0","0","0","0","0","0","0","0","0","0","741","0","0","0","0","374","0","773","0","375","0","809","7","14","4","325","553","541","619","530","613","514","405","741","583","560","652","462","761","345","765","354","523","586","665","450","445","673","505","598","0","768","0","0","367"
"42","10-0610","37","24","19","2","4382","0","0","0","0","0","0","0","0","0","4074","0","0","0","0","0","0","0","0","0","0","0","2265","0","0","0","0","1597","0","2406","0","1585","11","2633","13","57","4","1258","2280","1584","2322","1615","2231","1622","1571","2349","2206","1722","2299","1537","2484","1324","2900","963","1575","2273","2523","1299","1755","2090","2034","1735","0","2383","0","0","1537"
"42","10-0710","37","24","19","2","1221","0","0","0","0","0","0","0","0","0","1158","0","0","0","0","0","0","0","0","0","0","0","707","0","0","0","0","367","0","763","0","359","0","821","7","11","2","293","600","480","590","514","556","518","358","746","555","552","598","468","691","349","768","300","502","582","626","433","420","654","516","526","0","751","0","0","353"
"42","10-0910","37","24","19","2","1842","0","0","0","0","0","0","0","0","0","1733","0","0","0","0","0","0","0","0","0","0","0","1300","0","0","0","0","363","0","1337","0","369","9","1375","11","17","3","292","850","801","724","962","725","915","427","1247","665","1016","888","741","1222","381","1080","559","860","783","910","698","607","1027","605","1000","0","1324","0","0","354"
"42","10-1001","37","24","19","2","124","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","31","0","84","0","29","0","86","1","2","0","26","54","54","48","62","58","52","38","75","51","61","57","51","75","33","73","36","53","58","52","55","37","76","44","65","0","79","0","0","32"
"42","10-1002","37","24","19","2","35","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","15","0","20","0","12","1","22","0","0","0","10","19","13","25","7","23","9","15","17","22","8","17","14","20","9","26","4","14","16","19","11","14","16","16","14","0","19","0","0","13"
"42","10-1003","37","24","19","2","16","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","6","0","13","0","3","0","12","0","1","0","3","7","9","10","5","10","6","9","7","8","8","8","8","10","6","11","5","7","8","8","8","7","9","12","4","0","9","0","0","6"
"42","10-1004","37","24","19","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","2","1","1","0","2","0","2","0","2","1","1","1","1","2","0","2","0","0","2","0","2","0","2","0","2","0","0","0"
"42","10-1005","37","24","19","2","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","3","0","3","1","2","0","3","0","3","1","2","3","0","0","3","3","0","2","1","0","3","1","2","0","3","0","0","0"
"42","10-1007","37","24","19","2","25","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","8","0","14","0","10","0","19","0","0","0","4","19","4","11","13","12","11","11","12","14","9","11","12","15","6","22","1","7","17","17","7","14","9","14","9","0","14","0","0","8"
"42","10-1008","37","24","19","2","350","0","0","0","0","0","0","0","0","0","330","0","0","0","0","0","0","0","0","0","0","0","234","0","0","0","0","78","0","243","0","82","0","247","0","6","3","69","163","150","154","165","147","164","98","223","147","175","167","148","223","81","214","97","157","151","188","121","126","187","123","176","0","235","0","0","82"
"42","10-1009","37","24","19","2","225","0","0","0","0","0","0","0","0","0","217","0","0","0","0","0","0","0","0","0","0","0","164","0","0","0","0","42","0","169","0","42","0","173","0","1","0","39","107","90","80","127","89","118","50","158","88","119","114","87","155","42","138","66","120","82","112","91","60","142","59","140","0","166","0","0","43"
"42","10-1010","37","24","19","2","33","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","12","0","17","0","11","0","18","0","1","0","10","20","8","19","9","17","10","9","19","13","15","22","5","16","10","25","2","12","13","16","10","11","16","18","9","0","16","0","0","12"
"42","10-1011","37","24","19","2","26","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","1","0","23","0","3","0","25","0","0","0","1","15","9","11","15","9","14","5","20","11","15","16","7","20","4","14","11","14","10","13","11","7","17","8","15","0","25","0","0","1"
"42","10-1012","37","24","19","2","40","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","11","0","29","0","10","0","27","0","2","0","9","19","17","18","21","15","22","14","23","17","20","22","15","22","15","23","12","15","22","28","10","18","18","18","18","0","30","0","0","9"
"42","10-1013","37","24","19","2","26","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","8","0","14","0","6","0","11","0","2","0","5","10","10","10","10","10","10","3","17","8","12","11","9","15","4","13","7","9","8","11","9","6","13","6","12","0","14","0","0","6"
"42","10-1014","37","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","10-1015","37","24","19","2","81","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","52","0","18","0","54","0","21","0","0","0","51","44","23","60","9","54","16","45","23","53","15","43","24","31","36","59","8","17","51","53","16","43","25","53","11","0","22","0","0","50"
"42","10-1016","35","24","19","2","295","0","0","0","0","0","0","0","0","0","232","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","159","0","87","0","142","1","76","2","3","2","142","149","78","162","66","169","57","146","79","183","44","131","91","106","116","177","48","73","151","185","38","125","96","164","57","0","93","0","0","133"
"42","11-1117","37","24","19","2","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","2","0","0","2","2","0","0","2","1","1","1","1","2","0","2","0","2","0","0","2","0","2","0","2","0","2","0","0","0"
"42","11-1710","37","24","19","2","7962","0","0","0","0","0","0","0","0","0","7150","0","0","0","0","0","0","0","0","0","0","0","4867","0","0","0","0","1981","0","4911","0","2117","22","5052","26","78","17","1810","3348","3528","3406","3558","3631","3229","2540","4403","3602","3364","3361","3448","4589","2189","3847","3002","3348","3526","3963","2891","2610","4201","3280","3436","0","5030","0","0","1944"
"42","12-0120","37","24","19","2","57","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","14","0","36","0","14","0","40","0","0","0","11","18","28","21","25","22","26","11","37","20","28","25","21","32","13","23","23","27","21","29","18","17","30","16","30","0","38","0","0","12"
"42","12-0221","37","24","19","2","66","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","13","0","49","0","12","0","49","1","0","0","13","22","34","27","34","29","31","12","48","19","40","33","27","46","10","28","30","36","25","35","23","22","37","19","38","0","50","0","0","10"
"42","12-0409","37","24","19","2","115","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","73","0","0","0","0","31","0","70","0","35","0","69","0","1","1","32","46","54","52","51","51","50","32","69","47","56","48","54","67","33","65","36","33","69","45","56","27","74","47","54","0","70","0","0","35"
"42","12-0418","37","24","19","2","237","0","0","0","0","0","0","0","0","0","223","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","0","67","0","148","0","69","0","160","0","5","0","50","135","80","111","106","102","113","60","158","112","105","113","99","154","54","158","56","104","106","135","68","85","124","92","121","0","148","0","0","69"
"42","12-0419","37","24","19","2","303","0","0","0","0","0","0","0","0","0","268","0","0","0","0","0","0","0","0","0","0","0","162","0","0","0","0","93","0","171","0","90","1","179","1","1","0","82","130","121","119","135","132","116","98","154","129","127","111","131","143","99","159","82","103","140","155","90","102","145","117","121","0","169","0","0","90"
"42","12-0619","37","24","19","2","110","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","21","0","74","0","23","1","83","1","0","0","16","41","57","35","61","32","61","20","77","36","62","46","47","73","20","52","42","52","45","45","49","25","68","37","56","0","78","0","0","18"
"42","12-0910","37","24","19","2","668","0","0","0","0","0","0","0","0","0","527","0","0","0","0","0","0","0","0","0","0","0","422","0","0","0","0","81","0","433","0","84","1","430","5","5","6","74","182","321","149","366","204","299","100","411","192","319","196","293","369","124","219","275","289","215","229","266","151","342","177","312","0","435","0","0","77"
"42","12-0920","37","24","19","2","1143","0","0","0","0","0","0","0","0","0","1061","0","0","0","0","0","0","0","0","0","0","0","761","0","0","0","0","262","0","787","0","258","4","826","2","7","3","198","540","473","471","554","499","499","278","746","457","567","573","431","743","243","658","345","521","489","600","398","380","610","406","581","0","793","0","0","247"
"42","12-0930","37","24","19","2","1309","0","0","0","0","0","0","0","0","0","1179","0","0","0","0","0","0","0","0","0","0","0","931","0","0","0","0","187","0","962","0","189","3","989","3","7","5","152","420","691","409","729","447","662","243","900","428","707","539","575","864","251","540","579","600","521","543","568","334","776","399","692","0","977","0","0","171"
"42","12-0940","37","24","19","2","3939","0","0","0","0","0","0","0","0","0","3611","0","0","0","0","0","0","0","0","0","0","0","2393","0","0","0","0","1064","0","2499","0","1053","10","2600","13","38","9","873","1926","1517","1754","1744","1792","1654","1206","2299","1728","1775","1990","1425","2326","1057","2359","1067","1671","1758","2152","1245","1433","1992","1524","1852","0","2479","0","0","1046"
"42","12-0950","37","24","19","2","990","0","0","0","0","0","0","0","0","0","923","0","0","0","0","0","0","0","0","0","0","0","614","0","0","0","0","265","0","633","0","270","0","671","4","14","0","223","504","373","441","463","454","435","294","605","433","464","539","339","617","256","602","275","452","426","571","300","393","480","384","477","0","631","0","0","264"
"42","12-0960","37","24","19","2","3039","0","0","0","0","0","0","0","0","0","2838","0","0","0","0","0","0","0","0","0","0","0","1955","0","0","0","0","742","0","2013","0","766","8","2114","13","32","2","618","1528","1176","1311","1446","1312","1393","852","1911","1324","1437","1560","1130","1937","721","1816","872","1402","1299","1590","1083","1044","1626","1148","1499","0","2016","0","0","719"
"42","12-1910","37","24","19","2","4151","0","0","0","0","0","0","0","0","0","3456","0","0","0","0","0","0","0","0","0","0","0","2839","0","0","0","0","465","0","2915","0","474","13","2934","14","25","9","423","1261","2028","1182","2159","1306","1979","756","2600","1283","2064","1423","1830","2378","878","1606","1671","1814","1486","1600","1673","999","2267","1305","1928","0","2952","0","0","417"
"42","12-1920","37","24","19","2","662","0","0","0","0","0","0","0","0","0","549","0","0","0","0","0","0","0","0","0","0","0","442","0","0","0","0","78","0","456","0","78","3","465","2","6","1","71","183","342","156","373","184","336","99","433","172","360","206","306","374","142","212","307","294","228","245","271","155","362","188","317","0","453","0","0","75"
"42","12-1930","37","24","19","2","1529","0","0","0","0","0","0","0","0","0","1251","0","0","0","0","0","0","0","0","0","0","0","970","0","0","0","0","223","0","965","0","257","2","989","1","5","3","233","469","712","423","773","483","683","294","905","493","706","537","628","822","341","533","643","575","609","637","541","366","811","471","682","0","984","0","0","222"
"42","12-2010","37","24","19","2","3287","0","0","0","0","0","0","0","0","0","2718","0","0","0","0","0","0","0","0","0","0","0","2211","0","0","0","0","393","0","2285","0","379","6","2286","13","16","6","339","900","1678","872","1741","988","1592","537","2084","949","1668","1057","1480","1920","636","1108","1472","1496","1081","1191","1374","752","1816","936","1590","0","2297","0","0","339"
"42","12-2020","37","24","19","2","2207","0","0","0","0","0","0","0","0","0","1906","0","0","0","0","0","0","0","0","0","0","0","1535","0","0","0","0","290","0","1541","0","318","5","1544","7","24","5","284","701","1100","543","1291","687","1116","342","1500","650","1186","777","990","1362","432","696","1099","1047","770","817","963","565","1238","631","1148","0","1572","0","0","276"
"42","12-2030","37","24","19","2","862","0","0","0","0","0","0","0","0","0","784","0","0","0","0","0","0","0","0","0","0","0","606","0","0","0","0","135","0","623","0","138","3","641","10","7","2","113","307","435","245","503","291","446","147","596","274","475","332","382","553","167","329","407","428","307","344","385","248","489","262","457","0","621","0","0","134"
"42","12-2110","37","24","19","2","196","0","0","0","0","0","0","0","0","0","181","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","0","28","0","150","0","27","0","149","2","0","2","27","79","95","60","116","72","102","33","145","64","114","78","98","135","40","83","94","101","76","78","95","47","128","72","103","0","150","0","0","27"
"42","12-2120","37","24","19","2","1272","0","0","0","0","0","0","0","0","0","1131","0","0","0","0","0","0","0","0","0","0","0","903","0","0","0","0","171","0","909","0","189","3","947","5","10","4","154","389","677","326","767","427","643","220","873","386","706","472","578","846","217","418","646","639","437","481","569","336","720","379","659","0","922","0","0","166"
"42","12-2130","37","24","19","2","2291","0","0","0","0","0","0","0","0","0","2110","0","0","0","0","0","0","0","0","0","0","0","1598","0","0","0","0","386","0","1641","0","394","3","1705","8","34","7","326","917","1068","725","1305","746","1229","447","1592","756","1272","1012","940","1561","405","993","984","1149","842","1027","938","669","1299","678","1264","0","1642","0","0","380"
"42","12-2140","37","24","19","2","2047","0","0","0","0","0","0","0","0","0","1880","0","0","0","0","0","0","0","0","0","0","0","1475","0","0","0","0","308","0","1511","0","324","3","1557","8","19","2","260","742","1043","607","1204","684","1095","371","1450","664","1158","785","964","1394","370","832","950","1051","740","869","896","586","1172","611","1122","0","1519","0","0","305"
"42","12-2150","37","24","19","2","21","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","6","0","14","0","6","0","14","0","0","0","6","14","6","9","11","9","11","6","14","8","12","13","4","18","2","15","5","11","9","13","7","7","13","10","9","0","14","0","0","6"
"42","12-2160","37","24","19","2","893","0","0","0","0","0","0","0","0","0","841","0","0","0","0","0","0","0","0","0","0","0","627","0","0","0","0","180","0","628","0","198","3","668","2","11","1","146","420","395","332","487","382","424","249","579","369","455","436","364","570","229","497","311","429","384","466","335","318","484","340","451","0","633","0","0","189"
"42","20-1110","37","24","19","2","238","0","0","0","0","0","0","0","0","0","226","0","0","0","0","0","0","0","0","0","0","0","147","0","0","0","0","72","0","148","0","73","1","149","2","8","1","61","106","102","91","128","113","100","65","155","108","112","116","96","153","60","129","88","120","95","116","97","85","129","87","122","0","150","0","0","72"
"42","20-1210","37","24","19","2","1727","0","0","0","0","0","0","0","0","0","1576","0","0","0","0","0","0","0","0","0","0","0","1048","0","0","0","0","458","0","1077","0","472","2","1109","6","14","1","412","809","692","768","763","747","748","577","931","796","719","767","729","977","505","904","597","695","799","944","562","621","874","727","764","0","1085","0","0","458"
"42","20-2010","37","24","19","2","7","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","4","0","4","0","3","0","3","0","0","0","4","6","1","4","3","4","3","3","4","4","3","7","0","5","2","6","1","2","5","6","1","1","5","3","4","0","4","0","0","3"
"42","20-2011","37","24","19","2","8","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","4","0","3","0","4","0","0","0","3","0","6","3","3","4","2","0","6","3","2","0","6","1","5","4","2","3","3","2","4","1","5","1","5","0","3","0","0","3"
"42","20-2013","37","24","19","2","166","0","0","0","0","0","0","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","53","0","76","0","51","0","76","1","2","0","50","71","52","63","62","74","50","49","78","64","63","73","50","80","40","70","53","52","70","74","49","55","71","62","62","0","75","0","0","52"
"42","20-2022","37","24","19","2","415","0","0","0","0","0","0","0","0","0","389","0","0","0","0","0","0","0","0","0","0","0","265","0","0","0","0","108","0","274","0","107","1","280","1","4","1","97","182","189","191","189","212","158","138","239","188","186","188","175","258","106","247","124","179","190","229","140","152","211","174","188","0","271","0","0","107"
"42","20-2023","37","24","19","2","212","0","0","0","0","0","0","0","0","0","189","0","0","0","0","0","0","0","0","0","0","0","129","0","0","0","0","48","0","135","0","51","0","144","1","2","0","41","86","87","80","100","78","94","61","119","80","100","106","72","126","48","93","83","87","92","107","73","71","105","86","88","0","137","0","0","45"
"42","20-2025","37","24","19","2","95","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","34","0","49","0","32","0","54","0","0","0","29","48","29","43","35","52","27","34","44","45","31","42","35","36","40","62","13","29","45","57","22","39","39","38","37","0","48","0","0","33"
"42","20-2027","37","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","20-2029","37","24","19","2","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","2","0","2","0","1","0","1","0","2","0","2","0","1","1","1","0","0","2","1","0","2","0","1","1","0","1","0","0","1"
"42","20-2031","37","24","19","2","62","0","0","0","0","0","0","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","21","0","34","0","19","0","32","0","2","0","18","34","18","33","20","27","25","24","29","32","21","35","17","36","14","36","16","21","31","34","17","24","27","30","19","0","28","0","0","23"
"42","20-2032","37","24","19","2","50","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","17","0","28","0","14","0","32","2","0","0","10","25","15","23","19","25","14","10","33","21","17","25","14","32","5","28","13","26","17","25","15","19","19","16","25","0","28","0","0","12"
"42","20-2033","37","24","19","2","66","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","21","0","34","0","24","1","33","0","1","0","21","26","25","36","20","34","22","31","26","39","18","39","13","32","22","44","12","28","28","40","17","25","30","30","23","0","33","0","0","23"
"42","20-2037","37","24","19","2","327","0","0","0","0","0","0","0","0","0","298","0","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","137","0","159","0","134","0","164","0","5","0","123","181","102","188","100","189","90","143","144","190","100","184","95","183","99","203","79","124","160","195","86","143","139","158","119","0","159","0","0","131"
"42","20-2038","37","24","19","2","23","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","13","0","10","0","10","0","9","0","1","0","9","9","10","15","5","14","4","10","9","10","8","10","8","6","13","17","2","4","14","11","8","9","10","14","3","0","10","0","0","10"
"42","20-2039","37","24","19","2","24","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","10","0","9","0","13","0","11","0","1","0","8","13","7","9","11","12","8","13","8","14","8","15","5","14","6","16","5","10","10","15","6","11","9","15","5","0","11","0","0","11"
"42","20-2040","37","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","20-2041","37","24","19","2","415","0","0","0","0","0","0","0","0","0","383","0","0","0","0","0","0","0","0","0","0","0","271","0","0","0","0","97","0","278","0","101","1","278","0","8","1","92","206","151","141","229","173","193","98","273","144","226","219","143","292","67","234","132","222","140","201","152","160","205","151","209","0","280","0","0","94"
"42","20-2042","37","24","19","2","231","0","0","0","0","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","154","0","0","0","0","48","0","154","0","50","0","162","0","2","0","38","112","89","86","116","95","106","57","148","80","124","100","93","163","32","115","83","125","73","110","87","63","134","81","117","0","155","0","0","45"
"42","20-2043","37","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","20-2044","37","24","19","2","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","2","0","0","2","0","2","0","2","0","2","2","0","2","0","2","0","2","0","0","2","0","2","0","2","0","2","0","0","0"
"42","20-2210","37","24","19","2","1389","0","0","0","0","0","0","0","0","0","1283","0","0","0","0","0","0","0","0","0","0","0","615","0","0","0","0","619","0","660","0","600","3","733","4","24","1","479","794","443","823","432","845","400","621","625","815","438","822","412","724","498","1027","215","433","810","893","327","621","600","756","464","0","636","0","0","610"
"42","20-2410","37","24","19","2","556","0","0","0","0","0","0","0","0","0","530","0","0","0","0","0","0","0","0","0","0","0","331","0","0","0","0","170","0","336","0","182","3","363","1","4","1","147","284","218","257","255","270","237","169","342","269","241","295","213","342","155","335","169","270","232","332","163","208","287","234","264","0","335","0","0","177"
"42","20-2610","37","24","19","2","122","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","67","0","0","0","0","41","0","68","0","41","0","65","1","1","1","41","61","44","52","56","59","41","51","55","59","46","44","59","54","50","69","37","41","67","68","36","46","55","53","51","0","66","0","0","41"
"42","20-2620","37","24","19","2","182","0","0","0","0","0","0","0","0","0","162","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","53","0","102","0","59","0","104","0","0","0","51","86","70","93","64","82","71","69","88","78","79","95","59","107","46","100","54","87","71","90","64","63","93","72","83","0","104","0","0","54"
"42","20-2810","37","24","19","2","1471","0","0","0","0","0","0","0","0","0","1371","0","0","0","0","0","0","0","0","0","0","0","903","0","0","0","0","399","0","935","0","405","2","984","5","21","2","329","706","588","629","692","679","599","439","876","635","683","729","553","911","363","840","453","666","639","783","499","542","752","582","691","0","920","0","0","396"
"42","20-3010","37","24","19","2","4070","0","0","0","0","0","0","0","0","0","3684","0","0","0","0","0","0","0","0","0","0","0","2544","0","0","0","0","955","0","2608","0","994","13","2688","19","44","7","851","1751","1727","1659","1874","1812","1653","1259","2273","1787","1755","1834","1589","2396","1045","2051","1407","1758","1740","2058","1410","1410","2068","1610","1817","0","2657","0","0","910"
"42","20-3020","37","24","19","2","2129","0","0","0","0","0","0","0","0","0","1911","0","0","0","0","0","0","0","0","0","0","0","1255","0","0","0","0","565","0","1266","0","600","6","1334","5","19","1","506","970","823","936","892","916","883","650","1166","961","873","955","823","1216","559","1099","693","880","923","1026","763","700","1085","831","923","0","1283","0","0","556"
"42","20-3030","37","24","19","2","1897","0","0","0","0","0","0","0","0","0","1756","0","0","0","0","0","0","0","0","0","0","0","1070","0","0","0","0","585","0","1115","0","597","9","1189","5","19","2","501","961","702","875","813","973","694","646","1038","905","785","989","647","1076","546","1209","458","761","899","1068","576","727","923","793","832","0","1113","0","0","571"
"42","20-3210","37","24","19","2","1654","0","0","0","0","0","0","0","0","0","1520","0","0","0","0","0","0","0","0","0","0","0","1012","0","0","0","0","441","0","1035","0","449","4","1094","5","25","5","356","771","672","743","745","793","667","526","957","769","713","825","634","993","453","961","501","760","712","890","571","604","850","702","747","0","1051","0","0","419"
"42","20-3410","37","24","19","2","49","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","13","0","20","0","12","0","22","0","0","1","12","15","17","12","19","15","16","12","21","15","18","15","17","25","8","20","12","13","19","21","11","12","19","19","13","0","20","0","0","12"
"42","20-3510","37","24","19","2","1125","0","0","0","0","0","0","0","0","0","1025","0","0","0","0","0","0","0","0","0","0","0","700","0","0","0","0","276","0","706","0","291","4","746","8","11","3","238","505","449","446","536","465","494","306","670","485","498","521","421","660","283","606","339","492","467","544","413","385","571","453","486","0","725","0","0","266"
"42","20-3610","37","24","19","2","1193","0","0","0","0","0","0","0","0","0","1106","0","0","0","0","0","0","0","0","0","0","0","601","0","0","0","0","452","0","630","0","454","4","680","2","30","1","370","662","384","613","448","648","399","494","575","636","430","702","351","629","396","787","269","442","613","755","288","532","517","573","466","0","631","0","0","442"
"42","20-3620","37","24","19","2","1596","0","0","0","0","0","0","0","0","0","1489","0","0","0","0","0","0","0","0","0","0","0","874","0","0","0","0","542","0","901","0","554","6","975","7","15","2","456","871","540","773","664","856","558","582","850","821","614","859","538","908","468","1039","367","625","789","977","430","637","762","720","671","0","903","0","0","536"
"42","20-3710","37","24","19","2","333","0","0","0","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","0","161","0","0","0","0","121","0","175","0","122","2","192","1","3","0","104","177","118","169","129","173","117","133","160","167","127","196","93","186","99","224","71","133","157","195","95","132","159","157","134","0","178","0","0","115"
"42","20-3720","37","24","19","2","84","0","0","0","0","0","0","0","0","0","82","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","29","0","49","0","30","0","53","1","1","0","25","42","35","44","34","39","35","27","48","42","36","43","29","50","25","52","21","37","37","43","30","32","39","41","33","0","48","0","0","29"
"42","22-0320","37","24","19","2","134","0","0","0","0","0","0","0","0","0","123","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","17","0","100","0","23","0","104","0","3","0","15","58","59","45","74","47","70","23","95","38","81","61","55","88","29","68","50","75","42","55","59","38","79","45","73","0","103","0","0","17"
"42","22-0321","37","24","19","2","850","0","0","0","0","0","0","0","0","0","733","0","0","0","0","0","0","0","0","0","0","0","569","0","0","0","0","135","0","586","0","129","4","584","5","8","4","113","324","372","261","446","271","419","170","541","286","427","344","348","541","148","332","364","418","283","340","362","230","464","262","423","0","595","0","0","118"
"42","22-0421","37","24","19","2","141","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","19","0","105","0","20","0","108","0","0","0","20","48","73","37","86","38","80","21","103","46","78","51","65","91","27","52","69","70","50","50","67","37","82","37","80","0","108","0","0","17"
"42","22-0521","37","24","19","2","299","0","0","0","0","0","0","0","0","0","268","0","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","51","0","214","0","49","1","213","2","3","1","44","131","125","117","140","129","119","68","186","119","135","132","117","184","67","163","90","125","133","160","90","84","161","108","143","0","212","0","0","48"
"42","22-0532","37","24","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
